method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,5,0.8,5000,1,10,10,0.0,1.0,1.0,1.0,0.825,0.868421052631579,0.8461538461538461,12,0.7741935483870968,0.8571428571428571,0.8135593220338982,,,,0.10194462491199374,5,2,5,1.0,1,1
