method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,4,0.5,50,2,10,10,0.0,0.6206896551724138,0.36470588235294116,0.96875,0.5299145299145298,55,0.2876712328767123,0.9545454545454546,0.44210526315789467,,,,0.5331275798380375,5,3,4,0.9,1,1
