method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,10000,0,20,20,0.5163636363636364,0.6153846153846153,0.8837209302325582,0.3486238532110092,0.5000000000000001,76,0.8529411764705882,0.3258426966292135,0.4715447154471545,,,,37.27039322606288,10,2,10,1.0,1,15
