method,regime,num_cycles,density,samp_size,seed,d,num_nodes,threshold,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,5,0.5,100,1,20,20,,0.0,0.6213592233009708,0.2919254658385093,0.9038461538461539,0.44131455399061026,238,0.2912280701754386,0.9431818181818182,0.4450402144772118,,,,0.40178590291179717,9,6,5,0.8,1,1
