method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,4,0.5,100,0,10,10,0.0,1.0,1.0,1.0,0.47368421052631576,0.9310344827586207,0.627906976744186,32,0.3695652173913043,0.9444444444444444,0.53125,,,,0.13622781308367848,5,3,4,0.9,1,1
