method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,10,0.5,100,9,20,20,0.0,0.6461538461538462,0.2866666666666667,0.8431372549019608,0.42786069651741293,230,0.24647887323943662,0.8536585365853658,0.38251366120218583,,,,1.9140312690287828,10,2,10,1.0,1,1
