method,regime,num_cycles,density,samp_size,seed,d,num_nodes,threshold,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,5,0.5,5000,5,20,20,,0.30422535211267604,0.9870129870129869,0.9826086956521739,1.0,0.9912280701754386,2,0.98989898989899,1.0,0.9949238578680203,,,,0.47405052091926336,10,5,5,0.75,1,6
