method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,5,0.3,500,0,10,10,0.0,0.7058823529411764,0.7692307692307693,1.0,0.8695652173913044,6,0.625,1.0,0.7692307692307693,,,,0.3130736679304391,5,2,5,1.0,1,1
