method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,10,0.5,50,6,20,20,0.0,0.6259541984732825,0.29936305732484075,0.9038461538461539,0.4497607655502392,230,0.2542372881355932,0.8928571428571429,0.39577836411609496,,,,1.1290173211600631,10,2,10,1.0,1,1
