method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,10,0.5,500,0,50,50,0.0,0.5988950276243095,0.4011299435028249,0.9260869565217391,0.5597897503285152,1005,0.3825459317585302,0.9239302694136292,0.5410672853828307,,,,1.0421933089382946,28,5,10,0.64,1,1
