method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,50000,9,50,50,-0.00027218290691344586,0.20348837209302326,0.47674418604651164,0.06288343558282208,0.1111111111111111,656,0.46835443037974683,0.06166666666666667,0.10898379970544918,,,,1224.4647620590404,29,4,10,0.62,1,3
