method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,10,0.5,500,3,50,50,0.0,0.6452648475120385,0.39872611464968155,0.9513677811550152,0.5619389587073609,976,0.37339635381498987,0.9485420240137221,0.5358527131782946,,,,0.7490958070848137,23,6,10,0.74,1,1
