method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,3,0.3,100,2,10,10,0.0,0.33333333333333337,0.1875,0.8823529411764706,0.30927835051546393,67,0.09230769230769231,0.75,0.16438356164383564,,,,1.0437258300371468,5,4,3,0.8,1,1
