method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,4,0.8,1000,0,10,10,0.0,1.0,1.0,1.0,0.6607142857142857,0.925,0.7708333333333333,22,0.5777777777777777,0.9285714285714286,0.7123287671232876,,,,0.08931166888214648,5,3,4,0.9,1,1
