method,regime,num_cycles,density,samp_size,seed,d,num_nodes,threshold,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,hard,4,0.5,500,7,10,10,0.2,1.0,0.962962962962963,0.9354838709677419,1.0,0.9666666666666666,2,0.9130434782608695,1.0,0.9545454545454545,,,,0.40109689300879836,6,2,4,0.8,1,6
