method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,50000,4,20,20,0.7397260273972602,0.9166666666666666,0.9397590361445783,0.7222222222222222,0.8167539267015707,35,0.9285714285714286,0.7386363636363636,0.8227848101265823,,,,219.08653364912607,10,2,10,1.0,1,14
