method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,4,0.8,10000,0,10,10,0.0,1.0,1.0,1.0,0.7333333333333333,0.825,0.776470588235294,19,0.6756756756756757,0.8928571428571429,0.7692307692307693,,,,0.10105062182992697,5,3,4,0.9,1,1
