method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,3,0.5,5000,0,10,10,0.21315570358034971,1.0,1.0,1.0,0.896551724137931,0.9285714285714286,0.912280701754386,5,0.85,1.0,0.9189189189189189,,,,0.10397867602296174,5,4,3,0.8,1,2
