method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,5000,0,50,50,0.011782188727311326,0.21176470588235294,0.45,0.05217391304347826,0.0935064935064935,698,0.3972602739726027,0.04595879556259905,0.08238636363636363,,,,128.544928726973,28,5,10,0.64,1,11
