method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,precision,recall,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
lacerda,easy,3,0.5,1000,0,10,10,0.0,1.0,1.0,1.0,0.7575757575757576,0.8928571428571429,0.819672131147541,11,0.6666666666666666,0.9411764705882353,0.7804878048780487,,,,0.1047146178316325,5,4,3,0.8,1,1
